exp;step;id;state
test2;925;27;succeptible
test2;925;28;succeptible
test2;925;29;succeptible
test2;926;0;succeptible
test2;926;1;succeptible
test2;926;2;succeptible
test2;926;3;succeptible
test2;926;4;succeptible
test2;926;5;succeptible
test2;926;6;succeptible
test2;926;7;succeptible
test2;926;8;succeptible
test2;926;9;succeptible
test2;926;10;succeptible
test2;926;11;succeptible
test2;926;12;succeptible
test2;926;13;succeptible
test2;926;14;succeptible
test2;926;15;infected
test2;926;16;succeptible
test2;926;17;succeptible
test2;926;18;succeptible
test2;926;19;succeptible
test2;926;20;succeptible
test2;926;21;succeptible
test2;926;22;succeptible
test2;926;23;succeptible
test2;926;24;succeptible
test2;926;25;succeptible
test2;926;26;succeptible
test2;926;27;succeptible
test2;926;28;succeptible
test2;926;29;succeptible
test2;927;0;succeptible
test2;927;1;succeptible
test2;927;2;succeptible
test2;927;3;succeptible
test2;927;4;succeptible
test2;927;5;succeptible
test2;927;6;succeptible
test2;927;7;succeptible
test2;927;8;succeptible
test2;927;9;succeptible
test2;927;10;succeptible
test2;927;11;succeptible
test2;927;12;succeptible
test2;927;13;succeptible
test2;927;14;succeptible
test2;927;15;infected
test2;927;16;succeptible
test2;927;17;succeptible
test2;927;18;succeptible
test2;927;19;succeptible
test2;927;20;succeptible
test2;927;21;succeptible
test2;927;22;succeptible
test2;927;23;succeptible
test2;927;24;succeptible
test2;927;25;succeptible
test2;927;26;succeptible
test2;927;27;succeptible
test2;927;28;succeptible
test2;927;29;succeptible
test2;928;0;succeptible
test2;928;1;succeptible
test2;928;2;succeptible
test2;928;3;succeptible
test2;928;4;succeptible
test2;928;5;succeptible
test2;928;6;succeptible
test2;928;7;succeptible
test2;928;8;succeptible
test2;928;9;succeptible
test2;928;10;succeptible
test2;928;11;succeptible
test2;928;12;succeptible
test2;928;13;succeptible
test2;928;14;succeptible
test2;928;15;infected
test2;928;16;succeptible
test2;928;17;succeptible
test2;928;18;succeptible
test2;928;19;succeptible
test2;928;20;succeptible
test2;928;21;succeptible
test2;928;22;succeptible
test2;928;23;succeptible
test2;928;24;succeptible
test2;928;25;succeptible
test2;928;26;succeptible
test2;928;27;succeptible
test2;928;28;succeptible
test2;928;29;succeptible
test2;929;0;succeptible
test2;929;1;succeptible
test2;929;2;succeptible
test2;929;3;succeptible
test2;929;4;succeptible
test2;929;5;succeptible
test2;929;6;succeptible
test2;929;7;succeptible
test2;929;8;succeptible
test2;929;9;succeptible
test2;929;10;succeptible
test2;929;11;succeptible
test2;929;12;succeptible
test2;929;13;succeptible
test2;929;14;succeptible
test2;929;15;infected
test2;929;16;succeptible
test2;929;17;succeptible
test2;929;18;succeptible
test2;929;19;succeptible
test2;929;20;succeptible
test2;929;21;succeptible
test2;929;22;succeptible
test2;929;23;succeptible
test2;929;24;succeptible
test2;929;25;succeptible
test2;929;26;succeptible
test2;929;27;succeptible
test2;929;28;succeptible
test2;929;29;succeptible
test2;930;0;succeptible
test2;930;1;succeptible
test2;930;2;succeptible
test2;930;3;succeptible
test2;930;4;succeptible
test2;930;5;succeptible
test2;930;6;succeptible
test2;930;7;succeptible
test2;930;8;succeptible
test2;930;9;succeptible
test2;930;10;succeptible
test2;930;11;succeptible
test2;930;12;succeptible
test2;930;13;succeptible
test2;930;14;succeptible
test2;930;15;infected
test2;930;16;succeptible
test2;930;17;succeptible
test2;930;18;succeptible
test2;930;19;succeptible
test2;930;20;succeptible
test2;930;21;succeptible
test2;930;22;succeptible
test2;930;23;succeptible
test2;930;24;succeptible
test2;930;25;succeptible
test2;930;26;succeptible
test2;930;27;succeptible
test2;930;28;succeptible
test2;930;29;succeptible
test2;931;0;succeptible
test2;931;1;succeptible
test2;931;2;succeptible
test2;931;3;succeptible
test2;931;4;succeptible
test2;931;5;succeptible
test2;931;6;succeptible
test2;931;7;succeptible
test2;931;8;succeptible
test2;931;9;succeptible
test2;931;10;succeptible
test2;931;11;succeptible
test2;931;12;succeptible
test2;931;13;succeptible
test2;931;14;succeptible
test2;931;15;infected
test2;931;16;succeptible
test2;931;17;succeptible
test2;931;18;succeptible
test2;931;19;succeptible
test2;931;20;succeptible
test2;931;21;succeptible
test2;931;22;succeptible
test2;931;23;succeptible
test2;931;24;succeptible
test2;931;25;succeptible
test2;931;26;succeptible
test2;931;27;succeptible
test2;931;28;succeptible
test2;931;29;succeptible
test2;932;0;succeptible
test2;932;1;succeptible
test2;932;2;succeptible
test2;932;3;succeptible
test2;932;4;succeptible
test2;932;5;succeptible
test2;932;6;succeptible
test2;932;7;succeptible
test2;932;8;succeptible
test2;932;9;succeptible
test2;932;10;succeptible
test2;932;11;succeptible
test2;932;12;succeptible
test2;932;13;succeptible
test2;932;14;succeptible
test2;932;15;infected
test2;932;16;succeptible
test2;932;17;succeptible
test2;932;18;succeptible
test2;932;19;succeptible
test2;932;20;succeptible
test2;932;21;succeptible
test2;932;22;succeptible
test2;932;23;succeptible
test2;932;24;succeptible
test2;932;25;succeptible
test2;932;26;succeptible
test2;932;27;succeptible
test2;932;28;succeptible
test2;932;29;succeptible
test2;933;0;succeptible
test2;933;1;succeptible
test2;933;2;succeptible
test2;933;3;succeptible
test2;933;4;succeptible
test2;933;5;succeptible
test2;933;6;succeptible
test2;933;7;succeptible
test2;933;8;succeptible
test2;933;9;succeptible
test2;933;10;succeptible
test2;933;11;succeptible
test2;933;12;succeptible
test2;933;13;succeptible
test2;933;14;succeptible
test2;933;15;infected
test2;933;16;succeptible
test2;933;17;succeptible
test2;933;18;succeptible
test2;933;19;succeptible
test2;933;20;succeptible
test2;933;21;succeptible
test2;933;22;succeptible
test2;933;23;succeptible
test2;933;24;succeptible
test2;933;25;succeptible
test2;933;26;succeptible
test2;933;27;succeptible
test2;933;28;succeptible
test2;933;29;succeptible
test2;934;0;succeptible
test2;934;1;succeptible
test2;934;2;succeptible
test2;934;3;succeptible
test2;934;4;succeptible
test2;934;5;succeptible
test2;934;6;succeptible
test2;934;7;succeptible
test2;934;8;succeptible
test2;934;9;succeptible
test2;934;10;succeptible
test2;934;11;succeptible
test2;934;12;succeptible
test2;934;13;succeptible
test2;934;14;succeptible
test2;934;15;infected
test2;934;16;succeptible
test2;934;17;succeptible
test2;934;18;succeptible
test2;934;19;succeptible
test2;934;20;succeptible
test2;934;21;succeptible
test2;934;22;succeptible
test2;934;23;succeptible
test2;934;24;succeptible
test2;934;25;succeptible
test2;934;26;succeptible
test2;934;27;succeptible
test2;934;28;succeptible
test2;934;29;succeptible
test2;935;0;succeptible
test2;935;1;succeptible
test2;935;2;succeptible
test2;935;3;succeptible
test2;935;4;succeptible
test2;935;5;succeptible
test2;935;6;succeptible
test2;935;7;succeptible
test2;935;8;succeptible
test2;935;9;succeptible
test2;935;10;succeptible
test2;935;11;succeptible
test2;935;12;succeptible
test2;935;13;succeptible
test2;935;14;succeptible
test2;935;15;infected
test2;935;16;succeptible
test2;935;17;succeptible
test2;935;18;succeptible
test2;935;19;succeptible
test2;935;20;succeptible
test2;935;21;succeptible
test2;935;22;succeptible
test2;935;23;succeptible
test2;935;24;succeptible
test2;935;25;succeptible
test2;935;26;succeptible
test2;935;27;succeptible
test2;935;28;succeptible
test2;935;29;succeptible
test2;936;0;succeptible
test2;936;1;succeptible
test2;936;2;succeptible
test2;936;3;succeptible
test2;936;4;succeptible
test2;936;5;succeptible
test2;936;6;succeptible
test2;936;7;succeptible
test2;936;8;succeptible
test2;936;9;succeptible
test2;936;10;succeptible
test2;936;11;succeptible
test2;936;12;succeptible
test2;936;13;succeptible
test2;936;14;succeptible
test2;936;15;infected
test2;936;16;succeptible
test2;936;17;succeptible
test2;936;18;succeptible
test2;936;19;succeptible
test2;936;20;succeptible
test2;936;21;succeptible
test2;936;22;succeptible
test2;936;23;succeptible
test2;936;24;succeptible
test2;936;25;succeptible
test2;936;26;succeptible
test2;936;27;succeptible
test2;936;28;succeptible
test2;936;29;succeptible
test2;937;0;succeptible
test2;937;1;succeptible
test2;937;2;succeptible
test2;937;3;succeptible
test2;937;4;succeptible
test2;937;5;succeptible
test2;937;6;succeptible
test2;937;7;succeptible
test2;937;8;succeptible
test2;937;9;succeptible
test2;937;10;succeptible
test2;937;11;succeptible
test2;937;12;succeptible
test2;937;13;succeptible
test2;937;14;succeptible
test2;937;15;infected
test2;937;16;succeptible
test2;937;17;succeptible
test2;937;18;succeptible
test2;937;19;succeptible
test2;937;20;succeptible
test2;937;21;succeptible
test2;937;22;succeptible
test2;937;23;succeptible
test2;937;24;succeptible
test2;937;25;succeptible
test2;937;26;succeptible
test2;937;27;succeptible
test2;937;28;succeptible
test2;937;29;succeptible
test2;938;0;succeptible
test2;938;1;succeptible
test2;938;2;succeptible
test2;938;3;succeptible
test2;938;4;succeptible
test2;938;5;succeptible
test2;938;6;succeptible
test2;938;7;succeptible
test2;938;8;succeptible
test2;938;9;succeptible
test2;938;10;succeptible
test2;938;11;succeptible
test2;938;12;succeptible
test2;938;13;succeptible
test2;938;14;succeptible
test2;938;15;infected
test2;938;16;succeptible
test2;938;17;succeptible
test2;938;18;succeptible
test2;938;19;succeptible
test2;938;20;succeptible
test2;938;21;succeptible
test2;938;22;succeptible
test2;938;23;succeptible
test2;938;24;succeptible
test2;938;25;succeptible
test2;938;26;succeptible
test2;938;27;succeptible
test2;938;28;succeptible
test2;938;29;succeptible
test2;939;0;succeptible
test2;939;1;succeptible
test2;939;2;succeptible
test2;939;3;succeptible
test2;939;4;succeptible
test2;939;5;succeptible
test2;939;6;succeptible
test2;939;7;succeptible
test2;939;8;succeptible
test2;939;9;succeptible
test2;939;10;succeptible
test2;939;11;succeptible
test2;939;12;succeptible
test2;939;13;succeptible
test2;939;14;succeptible
test2;939;15;infected
test2;939;16;succeptible
test2;939;17;succeptible
test2;939;18;succeptible
test2;939;19;succeptible
test2;939;20;succeptible
test2;939;21;succeptible
test2;939;22;succeptible
test2;939;23;succeptible
test2;939;24;succeptible
test2;939;25;succeptible
test2;939;26;succeptible
test2;939;27;succeptible
test2;939;28;succeptible
test2;939;29;succeptible
test2;940;0;succeptible
test2;940;1;succeptible
test2;940;2;succeptible
test2;940;3;succeptible
test2;940;4;succeptible
test2;940;5;succeptible
test2;940;6;succeptible
test2;940;7;succeptible
test2;940;8;succeptible
test2;940;9;succeptible
test2;940;10;succeptible
test2;940;11;succeptible
test2;940;12;succeptible
test2;940;13;succeptible
test2;940;14;succeptible
test2;940;15;infected
test2;940;16;succeptible
test2;940;17;succeptible
test2;940;18;succeptible
test2;940;19;succeptible
test2;940;20;succeptible
test2;940;21;succeptible
test2;940;22;succeptible
test2;940;23;succeptible
test2;940;24;succeptible
test2;940;25;succeptible
test2;940;26;succeptible
test2;940;27;succeptible
test2;940;28;succeptible
test2;940;29;succeptible
test2;941;0;succeptible
test2;941;1;succeptible
test2;941;2;succeptible
test2;941;3;succeptible
test2;941;4;succeptible
test2;941;5;succeptible
test2;941;6;succeptible
test2;941;7;succeptible
test2;941;8;succeptible
test2;941;9;succeptible
test2;941;10;succeptible
test2;941;11;succeptible
test2;941;12;succeptible
test2;941;13;succeptible
test2;941;14;succeptible
test2;941;15;infected
test2;941;16;succeptible
test2;941;17;succeptible
test2;941;18;succeptible
test2;941;19;succeptible
test2;941;20;succeptible
test2;941;21;succeptible
test2;941;22;succeptible
test2;941;23;succeptible
test2;941;24;succeptible
test2;941;25;succeptible
test2;941;26;succeptible
test2;941;27;succeptible
test2;941;28;succeptible
test2;941;29;succeptible
test2;942;0;succeptible
test2;942;1;succeptible
test2;942;2;succeptible
test2;942;3;succeptible
test2;942;4;succeptible
test2;942;5;succeptible
test2;942;6;succeptible
test2;942;7;succeptible
test2;942;8;succeptible
test2;942;9;succeptible
test2;942;10;succeptible
test2;942;11;succeptible
test2;942;12;succeptible
test2;942;13;succeptible
test2;942;14;succeptible
test2;942;15;infected
test2;942;16;succeptible
test2;942;17;succeptible
test2;942;18;succeptible
test2;942;19;succeptible
test2;942;20;succeptible
test2;942;21;succeptible
test2;942;22;succeptible
test2;942;23;succeptible
test2;942;24;succeptible
test2;942;25;succeptible
test2;942;26;succeptible
test2;942;27;succeptible
test2;942;28;succeptible
test2;942;29;succeptible
test2;943;0;succeptible
test2;943;1;succeptible
test2;943;2;succeptible
test2;943;3;succeptible
test2;943;4;succeptible
test2;943;5;succeptible
test2;943;6;succeptible
test2;943;7;succeptible
test2;943;8;succeptible
test2;943;9;succeptible
test2;943;10;succeptible
test2;943;11;succeptible
test2;943;12;succeptible
test2;943;13;succeptible
test2;943;14;succeptible
test2;943;15;infected
test2;943;16;succeptible
test2;943;17;succeptible
test2;943;18;succeptible
test2;943;19;succeptible
test2;943;20;succeptible
test2;943;21;succeptible
test2;943;22;succeptible
test2;943;23;succeptible
test2;943;24;succeptible
test2;943;25;succeptible
test2;943;26;succeptible
test2;943;27;succeptible
test2;943;28;succeptible
test2;943;29;succeptible
test2;944;0;succeptible
test2;944;1;succeptible
test2;944;2;succeptible
test2;944;3;succeptible
test2;944;4;succeptible
test2;944;5;succeptible
test2;944;6;succeptible
test2;944;7;succeptible
test2;944;8;succeptible
test2;944;9;succeptible
test2;944;10;succeptible
test2;944;11;succeptible
test2;944;12;succeptible
test2;944;13;succeptible
test2;944;14;succeptible
test2;944;15;infected
test2;944;16;succeptible
test2;944;17;succeptible
test2;944;18;succeptible
test2;944;19;succeptible
test2;944;20;succeptible
test2;944;21;succeptible
test2;944;22;succeptible
test2;944;23;succeptible
test2;944;24;succeptible
test2;944;25;succeptible
test2;944;26;succeptible
test2;944;27;succeptible
test2;944;28;succeptible
test2;944;29;succeptible
test2;945;0;succeptible
test2;945;1;succeptible
test2;945;2;succeptible
test2;945;3;succeptible
test2;945;4;succeptible
test2;945;5;succeptible
test2;945;6;succeptible
test2;945;7;succeptible
test2;945;8;succeptible
test2;945;9;succeptible
test2;945;10;succeptible
test2;945;11;succeptible
test2;945;12;succeptible
test2;945;13;succeptible
test2;945;14;succeptible
test2;945;15;infected
test2;945;16;succeptible
test2;945;17;succeptible
test2;945;18;succeptible
test2;945;19;succeptible
test2;945;20;succeptible
test2;945;21;succeptible
test2;945;22;succeptible
test2;945;23;succeptible
test2;945;24;succeptible
test2;945;25;succeptible
test2;945;26;succeptible
test2;945;27;succeptible
test2;945;28;succeptible
test2;945;29;succeptible
test2;946;0;succeptible
test2;946;1;succeptible
test2;946;2;succeptible
test2;946;3;succeptible
test2;946;4;succeptible
test2;946;5;succeptible
test2;946;6;succeptible
test2;946;7;succeptible
test2;946;8;succeptible
test2;946;9;succeptible
test2;946;10;succeptible
test2;946;11;succeptible
test2;946;12;succeptible
test2;946;13;succeptible
test2;946;14;succeptible
test2;946;15;infected
test2;946;16;succeptible
test2;946;17;succeptible
test2;946;18;succeptible
test2;946;19;succeptible
test2;946;20;succeptible
test2;946;21;succeptible
test2;946;22;succeptible
test2;946;23;succeptible
test2;946;24;succeptible
test2;946;25;succeptible
test2;946;26;succeptible
test2;946;27;succeptible
test2;946;28;succeptible
test2;946;29;succeptible
test2;947;0;succeptible
test2;947;1;succeptible
test2;947;2;succeptible
test2;947;3;succeptible
test2;947;4;succeptible
test2;947;5;succeptible
test2;947;6;succeptible
test2;947;7;succeptible
test2;947;8;succeptible
test2;947;9;succeptible
test2;947;10;succeptible
test2;947;11;succeptible
test2;947;12;succeptible
test2;947;13;succeptible
test2;947;14;succeptible
test2;947;15;infected
test2;947;16;succeptible
test2;947;17;succeptible
test2;947;18;succeptible
test2;947;19;succeptible
test2;947;20;succeptible
test2;947;21;succeptible
test2;947;22;succeptible
test2;947;23;succeptible
test2;947;24;succeptible
test2;947;25;succeptible
test2;947;26;succeptible
